Date,Open,High,Low,Close,Adj Close,Volume
2020-03-20,44.020000,48.410000,43.419998,46.270000,46.270000,85800
2020-03-23,46.000000,52.750000,44.270000,50.090000,50.090000,67500
2020-03-24,52.830002,54.200001,49.290001,53.580002,53.580002,47300
2020-03-25,54.080002,54.860001,45.200001,46.889999,46.889999,54200
2020-03-26,51.580002,53.790001,48.950001,52.520000,52.520000,45300
2020-03-27,47.500000,51.959999,46.700001,47.790001,47.790001,60700
2020-03-30,47.820000,48.500000,43.169998,46.419998,46.419998,61200
2020-03-31,46.230000,47.669998,44.400002,46.509998,46.509998,78500
2020-04-01,44.810001,45.680000,41.500000,43.470001,43.470001,68800
2020-04-02,44.230000,47.040001,41.820000,44.560001,44.560001,59200
2020-04-03,43.639999,45.610001,39.110001,40.099998,40.099998,98400
2020-04-06,41.630001,46.299999,41.130001,45.240002,45.240002,51200
2020-04-07,47.480000,48.430000,45.470001,47.540001,47.540001,72400
2020-04-08,47.830002,49.970001,46.770000,48.990002,48.990002,61100
2020-04-09,50.799999,52.470001,48.970001,51.689999,51.689999,68000
2020-04-13,50.939999,52.130001,49.990002,51.869999,51.869999,58300
2020-04-14,51.869999,52.450001,50.509998,51.680000,51.680000,51200
2020-04-15,49.480000,52.180000,49.480000,51.340000,51.340000,69200
2020-04-16,52.209999,52.209999,50.259998,51.750000,51.750000,95200
2020-04-17,53.259998,55.459999,52.270000,55.310001,55.310001,53600
2020-04-20,55.180000,55.180000,51.279999,51.419998,51.419998,40400
2020-04-21,50.139999,51.950001,48.480000,51.060001,51.060001,53100
2020-04-22,52.509998,53.450001,51.490002,52.770000,52.770000,37200
2020-04-23,53.970001,57.049999,53.830002,55.270000,55.270000,31000
2020-04-24,56.369999,56.369999,53.560001,53.580002,53.580002,26300
2020-04-27,53.160000,55.380001,51.990002,54.860001,54.860001,30200
2020-04-28,56.619999,57.270000,55.000000,56.250000,56.250000,41700
2020-04-29,59.720001,62.959999,58.919998,61.939999,61.939999,35700
2020-04-30,60.529999,60.529999,55.509998,59.480000,59.480000,58200
2020-05-01,57.900002,58.500000,54.779999,55.910000,55.910000,50800
2020-05-04,54.900002,56.820000,52.419998,56.169998,56.169998,68000
2020-05-05,57.029999,57.029999,53.759998,54.650002,54.650002,74500
2020-05-06,54.680000,57.250000,52.230000,56.259998,56.259998,42100
2020-05-07,57.599998,57.889999,53.930000,56.439999,56.439999,22800
2020-05-08,57.090000,60.810001,56.860001,60.529999,60.529999,26700
2020-05-11,58.910000,59.349998,56.709999,56.790001,56.790001,35600
2020-05-12,57.590000,58.290001,55.590000,55.779999,55.779999,31000
2020-05-13,55.099998,56.369999,53.509998,56.330002,56.330002,44600
2020-05-14,55.099998,57.779999,53.389999,57.480000,57.480000,41400
2020-05-15,57.500000,57.580002,55.490002,56.840000,56.840000,27200
2020-05-18,59.849998,61.840000,59.849998,61.310001,61.310001,40000
2020-05-19,60.599998,61.889999,59.779999,60.000000,60.000000,33800
2020-05-20,61.660000,63.860001,59.790001,62.880001,62.880001,31400
2020-05-21,62.880001,64.650002,61.740002,63.369999,63.369999,24200
2020-05-22,63.040001,63.660000,61.500000,62.590000,62.590000,27200
2020-05-26,64.849998,66.300003,64.769997,65.250000,65.250000,40000
2020-05-27,66.199997,66.820000,65.160004,66.820000,66.820000,62500
2020-05-28,60.139999,61.900002,57.139999,58.509998,58.509998,68600
2020-05-29,57.450001,63.279999,55.160000,58.650002,58.650002,69200
2020-06-01,58.650002,61.980000,56.470001,60.810001,60.810001,45900
2020-06-02,61.259998,61.759998,59.049999,61.509998,61.509998,32700
2020-06-03,62.720001,64.279999,62.200001,63.110001,63.110001,37700
2020-06-04,62.169998,65.839996,62.000000,65.250000,65.250000,34200
2020-06-05,67.889999,74.610001,66.940002,72.230003,72.230003,35300
2020-06-08,73.360001,73.940002,72.110001,73.570000,73.570000,46000
2020-06-09,72.320000,73.010002,68.779999,71.120003,71.120003,28800
2020-06-10,70.500000,75.320000,67.639999,70.849998,70.849998,31600
2020-06-11,67.300003,68.360001,61.490002,61.900002,61.900002,33000
2020-06-12,64.809998,68.510002,64.489998,66.910004,66.910004,30000
2020-06-15,64.169998,69.349998,63.360001,67.500000,67.500000,27100
2020-06-16,70.510002,70.510002,66.250000,70.180000,70.180000,28000
2020-06-17,69.730003,71.190002,67.449997,68.010002,68.010002,35900
2020-06-18,67.160004,70.820000,67.029999,70.000000,70.000000,31600
2020-06-19,70.480003,70.540001,67.480003,69.779999,69.779999,86600
2020-06-22,68.970001,70.900002,67.989998,70.639999,70.639999,23800
2020-06-23,71.500000,71.500000,67.190002,68.650002,68.650002,33300
2020-06-24,67.660004,70.500000,65.769997,67.139999,67.139999,32700
2020-06-25,67.339996,68.449997,65.440002,67.620003,67.620003,32600
2020-06-26,67.309998,67.309998,63.410000,64.720001,64.720001,40300
2020-06-29,65.430000,69.040001,65.430000,67.900002,67.900002,22000
2020-06-30,67.720001,69.910004,66.070000,69.370003,69.370003,16400
2020-07-01,68.610001,68.610001,65.559998,65.790001,65.790001,21400
2020-07-02,67.800003,68.480003,65.230003,66.129997,66.129997,23600
2020-07-06,68.080002,69.010002,66.639999,67.940002,67.940002,18300
2020-07-07,67.379997,67.800003,65.239998,65.720001,65.720001,21800
2020-07-08,65.169998,68.510002,65.169998,68.239998,68.239998,20100
2020-07-09,67.919998,67.919998,64.809998,66.320000,66.320000,34600
2020-07-10,65.820000,68.790001,65.820000,68.470001,68.470001,20400
2020-07-13,68.970001,70.570000,68.709999,69.019997,69.019997,21900
2020-07-14,69.800003,70.820000,67.980003,70.690002,70.690002,20300
2020-07-15,72.699997,73.849998,71.949997,72.419998,72.419998,25800
2020-07-16,71.900002,72.370003,70.360001,71.269997,71.269997,14600
2020-07-17,71.400002,72.599998,70.959999,71.290001,71.290001,21300
2020-07-20,71.050003,71.080002,67.970001,67.970001,67.970001,19000
2020-07-21,69.639999,72.639999,69.639999,71.779999,71.779999,18100
2020-07-22,70.650002,71.110001,69.239998,70.000000,70.000000,19800
2020-07-23,69.480003,69.580002,68.260002,69.360001,69.360001,22600
2020-07-24,68.650002,70.110001,68.279999,68.669998,68.669998,18600
2020-07-27,68.339996,69.419998,67.110001,67.709999,67.709999,26200
2020-07-28,67.120003,68.809998,67.120003,67.510002,67.510002,16400
2020-07-29,67.849998,70.879997,67.849998,70.459999,70.459999,25900
2020-07-30,68.739998,70.169998,68.709999,69.959999,69.959999,13600
2020-07-31,69.180000,69.180000,66.389999,68.150002,68.150002,16700
2020-08-03,68.970001,69.379997,67.250000,67.940002,67.940002,17700
2020-08-04,67.320000,69.540001,66.599998,67.269997,67.269997,20800
2020-08-05,68.430000,68.430000,65.260002,66.519997,66.519997,16300
2020-08-06,66.910004,67.239998,65.150002,65.690002,65.690002,14400
2020-08-07,65.580002,68.480003,64.440002,68.000000,68.000000,28100
2020-08-10,68.050003,70.489998,68.050003,70.220001,70.220001,12000
2020-08-11,71.260002,71.699997,64.239998,69.360001,69.360001,52200
2020-08-12,70.970001,73.519997,70.970001,72.190002,72.190002,13400
2020-08-13,72.040001,79.260002,72.040001,77.930000,77.930000,17600
2020-08-14,77.510002,78.309998,76.570000,77.190002,77.190002,26000
2020-08-17,76.730003,78.870003,76.480003,78.580002,78.580002,20400
2020-08-18,77.800003,79.900002,77.459999,79.709999,79.709999,22200
2020-08-19,79.309998,80.510002,77.970001,79.750000,79.750000,22000
2020-08-20,78.500000,79.699997,76.559998,77.739998,77.739998,18700
2020-08-21,76.830002,78.519997,73.529999,74.010002,74.010002,54400
2020-08-24,75.190002,77.800003,73.470001,77.730003,77.730003,18500
2020-08-25,77.739998,77.739998,76.169998,77.480003,77.480003,14400
2020-08-26,76.320000,76.320000,62.480000,63.360001,63.360001,47200
2020-08-27,63.369999,63.369999,58.500000,59.730000,59.730000,34400
2020-08-28,59.320000,63.919998,59.320000,62.540001,62.540001,28300
2020-08-31,63.189999,63.680000,60.849998,61.779999,61.779999,27000
2020-09-01,61.380001,64.480003,61.380001,63.160000,63.160000,22900
2020-09-02,62.910000,65.400002,62.180000,64.790001,64.790001,23600
2020-09-03,64.910004,68.989998,64.129997,67.919998,67.919998,53300
2020-09-04,68.160004,69.440002,67.449997,69.160004,69.160004,26100
2020-09-08,69.360001,69.360001,65.989998,66.379997,66.379997,33900
2020-09-09,67.250000,67.430000,65.709999,66.459999,66.459999,23800
2020-09-10,66.400002,66.970001,65.519997,66.010002,66.010002,24700
2020-09-11,66.279999,66.370003,64.500000,65.620003,65.620003,24900
2020-09-14,65.699997,66.800003,64.290001,66.089996,66.089996,26500
2020-09-15,65.820000,65.830002,58.410000,59.740002,59.740002,40900
2020-09-16,59.630001,63.830002,59.439999,63.709999,63.709999,39600
2020-09-17,61.669998,63.279999,61.009998,61.459999,61.459999,39900
2020-09-18,61.400002,66.879997,61.000000,66.879997,66.879997,148700
2020-09-21,64.839996,64.839996,61.709999,64.400002,64.400002,30800
2020-09-22,64.139999,65.849998,63.709999,64.500000,64.500000,20000
2020-09-23,64.180000,65.519997,60.270000,60.549999,60.549999,35200
2020-09-24,60.750000,64.309998,60.750000,63.360001,63.360001,28000
2020-09-25,63.130001,64.540001,60.490002,60.950001,60.950001,34000
2020-09-28,62.060001,64.970001,61.730000,64.360001,64.360001,24100
2020-09-29,63.240002,66.470001,63.240002,66.160004,66.160004,30100
2020-09-30,66.010002,67.599998,65.330002,65.610001,65.610001,32800
2020-10-01,65.230003,67.029999,64.540001,66.260002,66.260002,29200
2020-10-02,64.959999,68.540001,64.389999,67.339996,67.339996,15100
2020-10-05,68.540001,70.690002,67.550003,69.349998,69.349998,17000
2020-10-06,70.379997,71.500000,68.699997,70.139999,70.139999,36800
2020-10-07,70.360001,70.900002,69.300003,69.680000,69.680000,21600
2020-10-08,70.800003,72.290001,70.000000,72.190002,72.190002,14300
2020-10-09,72.910004,72.910004,70.970001,72.690002,72.690002,17400
2020-10-12,71.980003,72.889999,70.330002,72.370003,72.370003,20200
2020-10-13,72.029999,73.059998,70.860001,72.889999,72.889999,15500
2020-10-14,73.019997,74.000000,71.959999,72.610001,72.610001,26700
2020-10-15,72.019997,73.169998,70.800003,73.169998,73.169998,21900
2020-10-16,72.430000,74.000000,72.430000,73.150002,73.150002,23400
2020-10-19,73.389999,74.650002,72.269997,72.269997,72.269997,25100
2020-10-20,73.550003,74.699997,72.790001,74.260002,74.260002,25400
2020-10-21,74.849998,77.709999,74.550003,77.550003,77.550003,23500
2020-10-22,77.209999,77.209999,74.879997,75.889999,75.889999,22600
2020-10-23,76.760002,76.760002,75.250000,75.559998,75.559998,19400
2020-10-26,74.690002,74.690002,70.269997,71.709999,71.709999,30400
2020-10-27,72.000000,75.440002,72.000000,74.410004,74.410004,19900
2020-10-28,72.820000,72.889999,68.610001,68.809998,68.809998,25900
2020-10-29,68.070000,73.360001,68.070000,73.339996,73.339996,28700
2020-10-30,73.230003,73.709999,72.010002,72.690002,72.690002,23400
2020-11-02,73.639999,75.019997,73.639999,74.510002,74.510002,17200
2020-11-03,76.029999,77.360001,75.120003,75.620003,75.620003,14800
2020-11-04,74.150002,75.500000,73.150002,73.150002,73.150002,28600
2020-11-05,74.019997,76.089996,73.900002,74.680000,74.680000,8300
2020-11-06,75.870003,77.730003,75.180000,75.180000,75.180000,12600
2020-11-09,79.839996,86.739998,79.650002,83.480003,83.480003,26900
2020-11-10,85.220001,85.220001,82.440002,85.099998,85.099998,22500
2020-11-11,85.599998,85.599998,83.550003,84.570000,84.570000,13000
2020-11-12,83.230003,83.230003,78.459999,79.180000,79.180000,19100
2020-11-13,80.029999,83.699997,80.029999,82.690002,82.690002,10700
2020-11-16,85.459999,89.019997,84.379997,89.019997,89.019997,20500
2020-11-17,88.220001,91.449997,86.730003,87.790001,87.790001,23900
2020-11-18,88.419998,88.419998,82.269997,82.269997,82.269997,16200
2020-11-19,81.379997,84.610001,81.339996,84.580002,84.580002,11200
2020-11-20,83.209999,84.440002,82.269997,82.919998,82.919998,11800
2020-11-23,83.010002,85.169998,83.000000,84.550003,84.550003,18300
2020-11-24,86.419998,87.500000,83.489998,85.000000,85.000000,20300
2020-11-25,83.739998,84.169998,81.900002,84.169998,84.169998,10100
2020-11-27,81.010002,83.000000,81.010002,82.980003,82.980003,7100
2020-11-30,81.849998,83.519997,78.000000,78.500000,78.500000,19100
2020-12-01,80.650002,80.860001,78.300003,80.860001,80.860001,13700
2020-12-02,79.699997,84.870003,79.220001,83.120003,83.120003,19700
2020-12-03,82.290001,88.709999,82.290001,88.099998,88.099998,22900
2020-12-04,89.139999,96.820000,89.139999,96.760002,96.760002,25400
2020-12-07,96.760002,97.160004,93.279999,94.489998,94.489998,24600
2020-12-08,93.379997,93.739998,91.099998,91.239998,91.239998,26700
